ID	ra_center	dec_center
568	10.896813	-65.751289
569	15.114144	-65.751289
570	19.331475	-65.751289
571	23.548805	-65.751289
572	27.766136	-65.751289
573	31.983467	-65.751289
574	36.200798	-65.751289
575	40.418129	-65.751289
576	44.635460	-65.751289
577	48.852791	-65.751289
578	53.070121	-65.751289
579	57.287452	-65.751289
580	61.504783	-65.751289
581	65.722114	-65.751289
582	69.939445	-65.751289
583	74.156776	-65.751289
584	78.374107	-65.751289
585	82.591438	-65.751289
586	86.808768	-65.751289
587	91.026099	-65.751289
588	95.243430	-65.751289
589	99.460761	-65.751289
590	103.678092	-65.751289
591	107.895423	-65.751289
592	112.112754	-65.751289
593	116.330084	-65.751289
594	120.547415	-65.751289
595	124.764746	-65.751289
596	128.982077	-65.751289
597	133.199408	-65.751289
598	137.416739	-65.751289
599	141.634070	-65.751289
600	145.851401	-65.751289
601	150.068731	-65.751289
602	154.286062	-65.751289
603	158.503393	-65.751289
604	162.720724	-65.751289
605	166.938055	-65.751289
606	171.155386	-65.751289
607	175.372717	-65.751289
608	179.590047	-65.751289
609	183.807378	-65.751289
610	188.024709	-65.751289
611	192.242040	-65.751289
612	196.459371	-65.751289
613	200.676702	-65.751289
614	204.894033	-65.751289
615	209.111364	-65.751289
616	213.328694	-65.751289
617	217.546025	-65.751289
618	221.763356	-65.751289
619	225.980687	-65.751289
620	230.198018	-65.751289
621	234.415349	-65.751289
622	238.632680	-65.751289
623	242.850010	-65.751289
624	247.067341	-65.751289
625	251.284672	-65.751289
626	255.502003	-65.751289
627	259.719334	-65.751289
628	263.936665	-65.751289
629	268.153996	-65.751289
630	272.371326	-65.751289
631	276.588657	-65.751289
632	280.805988	-65.751289
633	285.023319	-65.751289
634	289.240650	-65.751289
635	293.457981	-65.751289
636	297.675312	-65.751289
637	301.892643	-65.751289
638	306.109973	-65.751289
639	310.327304	-65.751289
640	314.544635	-65.751289
641	318.761966	-65.751289
642	322.979297	-65.751289
643	327.196628	-65.751289
644	331.413959	-65.751289
645	335.631289	-65.751289
646	339.848620	-65.751289
647	344.065951	-65.751289
648	348.283282	-65.751289
649	352.500613	-65.751289
650	356.717944	-65.751289
651	1.122770	-64.019238
652	5.076598	-64.019238
653	9.030426	-64.019238
654	12.984254	-64.019238
655	16.938082	-64.019238
656	20.891909	-64.019238
657	24.845737	-64.019238
658	28.799565	-64.019238
659	32.753393	-64.019238
660	36.707221	-64.019238
661	40.661049	-64.019238
662	44.614877	-64.019238
663	48.568705	-64.019238
664	52.522533	-64.019238
665	56.476361	-64.019238
666	60.430189	-64.019238
667	64.384017	-64.019238
668	68.337845	-64.019238
669	72.291673	-64.019238
670	76.245501	-64.019238
671	80.199329	-64.019238
672	84.153157	-64.019238
673	88.106985	-64.019238
674	92.060813	-64.019238
675	96.014641	-64.019238
676	99.968469	-64.019238
677	103.922297	-64.019238
678	107.876125	-64.019238
679	111.829953	-64.019238
