ID	ra_center	dec_center
514	257.803999	-1.456226
515	264.130597	-1.456226
516	270.457196	-1.456226
517	276.783795	-1.456226
518	283.110393	-1.456226
519	289.436992	-1.456226
520	295.763590	-1.456226
521	302.090189	-1.456226
522	308.416788	-1.456226
523	314.743386	-1.456226
524	321.069985	-1.456226
525	327.396583	-1.456226
526	333.723182	-1.456226
527	340.049781	-1.456226
528	346.376379	-1.456226
529	352.702978	-1.456226
530	359.029577	-1.456226
531	4.173458	4.868330
532	10.520913	4.868330
533	16.868367	4.868330
534	23.215822	4.868330
535	29.563277	4.868330
536	35.910731	4.868330
537	42.258186	4.868330
538	48.605641	4.868330
539	54.953095	4.868330
540	61.300550	4.868330
541	67.648005	4.868330
542	73.995459	4.868330
543	80.342914	4.868330
544	86.690369	4.868330
545	93.037823	4.868330
546	99.385278	4.868330
547	105.732733	4.868330
548	112.080187	4.868330
549	118.427642	4.868330
550	124.775097	4.868330
551	131.122551	4.868330
552	137.470006	4.868330
553	143.817461	4.868330
554	150.164915	4.868330
555	156.512370	4.868330
556	162.859825	4.868330
557	169.207279	4.868330
558	175.554734	4.868330
559	181.902189	4.868330
560	188.249643	4.868330
561	194.597098	4.868330
562	200.944553	4.868330
563	207.292007	4.868330
564	213.639462	4.868330
565	219.986917	4.868330
566	226.334371	4.868330
567	232.681826	4.868330
568	239.029281	4.868330
569	245.376735	4.868330
570	251.724190	4.868330
571	258.071645	4.868330
572	264.419099	4.868330
573	270.766554	4.868330
574	277.114009	4.868330
575	283.461463	4.868330
576	289.808918	4.868330
577	296.156373	4.868330
578	302.503827	4.868330
579	308.851282	4.868330
580	315.198737	4.868330
581	321.546191	4.868330
582	327.893646	4.868330
583	334.241101	4.868330
584	340.588555	4.868330
585	346.936010	4.868330
586	353.283465	4.868330
587	359.630919	4.868330
588	1.899712	11.192885
589	8.346897	11.192885
590	14.794083	11.192885
591	21.241268	11.192885
592	27.688454	11.192885
593	34.135639	11.192885
594	40.582825	11.192885
595	47.030010	11.192885
596	53.477196	11.192885
597	59.924381	11.192885
598	66.371567	11.192885
599	72.818752	11.192885
600	79.265938	11.192885
601	85.713123	11.192885
602	92.160309	11.192885
603	98.607494	11.192885
604	105.054680	11.192885
605	111.501865	11.192885
606	117.949051	11.192885
607	124.396236	11.192885
608	130.843422	11.192885
609	137.290607	11.192885
610	143.737793	11.192885
611	150.184978	11.192885
612	156.632164	11.192885
613	163.079349	11.192885
614	169.526535	11.192885
615	175.973720	11.192885
616	182.420906	11.192885
617	188.868091	11.192885
618	195.315277	11.192885
619	201.762462	11.192885
620	208.209648	11.192885
621	214.656833	11.192885
622	221.104019	11.192885
623	227.551205	11.192885
624	233.998390	11.192885
625	240.445576	11.192885
626	246.892761	11.192885
627	253.339947	11.192885
628	259.787132	11.192885
629	266.234318	11.192885
630	272.681503	11.192885
631	279.128689	11.192885
632	285.575874	11.192885
633	292.023060	11.192885
634	298.470245	11.192885
635	304.917431	11.192885
636	311.364616	11.192885
637	317.811802	11.192885
638	324.258987	11.192885
639	330.706173	11.192885
640	337.153358	11.192885
641	343.600544	11.192885
642	350.047729	11.192885
643	356.494915	11.192885
644	2.311710	17.517440
645	8.943827	17.517440
646	15.575945	17.517440
647	22.208062	17.517440
648	28.840179	17.517440
649	35.472296	17.517440
650	42.104414	17.517440
651	48.736531	17.517440
652	55.368648	17.517440
653	62.000766	17.517440
654	68.632883	17.517440
655	75.265000	17.517440
656	81.897117	17.517440
657	88.529235	17.517440
658	95.161352	17.517440
659	101.793469	17.517440
660	108.425587	17.517440
661	115.057704	17.517440
662	121.689821	17.517440
663	128.321938	17.517440
664	134.954056	17.517440
665	141.586173	17.517440
666	148.218290	17.517440
667	154.850407	17.517440
668	161.482525	17.517440
669	168.114642	17.517440
670	174.746759	17.517440
671	181.378877	17.517440
672	188.010994	17.517440
673	194.643111	17.517440
674	201.275228	17.517440
675	207.907346	17.517440
676	214.539463	17.517440
677	221.171580	17.517440
678	227.803698	17.517440
679	234.435815	17.517440
680	241.067932	17.517440
681	247.700049	17.517440
682	254.332167	17.517440
683	260.964284	17.517440
684	267.596401	17.517440
685	274.228519	17.517440
686	280.860636	17.517440
687	287.492753	17.517440
688	294.124870	17.517440
689	300.756988	17.517440
690	307.389105	17.517440
691	314.021222	17.517440
692	320.653339	17.517440
693	327.285457	17.517440
694	333.917574	17.517440
695	340.549691	17.517440
696	347.181809	17.517440
697	353.813926	17.517440
698	1.439887	23.841996
699	8.354511	23.841996
700	15.269135	23.841996
701	22.183759	23.841996
702	29.098384	23.841996
703	36.013008	23.841996
704	42.927632	23.841996
705	49.842256	23.841996
706	56.756880	23.841996
707	63.671505	23.841996
708	70.586129	23.841996
709	77.500753	23.841996
710	84.415377	23.841996
711	91.330001	23.841996
712	98.244626	23.841996
713	105.159250	23.841996
714	112.073874	23.841996
715	118.988498	23.841996
716	125.903122	23.841996
717	132.817746	23.841996
718	139.732371	23.841996
719	146.646995	23.841996
720	153.561619	23.841996
721	160.476243	23.841996
722	167.390867	23.841996
723	174.305492	23.841996
724	181.220116	23.841996
725	188.134740	23.841996
726	195.049364	23.841996
727	201.963988	23.841996
728	208.878613	23.841996
729	215.793237	23.841996
730	222.707861	23.841996
731	229.622485	23.841996
732	236.537109	23.841996
733	243.451734	23.841996
734	250.366358	23.841996
735	257.280982	23.841996
736	264.195606	23.841996
737	271.110230	23.841996
738	278.024855	23.841996
739	284.939479	23.841996
740	291.854103	23.841996
741	298.768727	23.841996
742	305.683351	23.841996
743	312.597976	23.841996
744	319.512600	23.841996
745	326.427224	23.841996
746	333.341848	23.841996
747	340.256472	23.841996
748	347.171097	23.841996
749	354.085721	23.841996
750	1.806242	30.166551
751	9.121517	30.166551
752	16.436793	30.166551
753	23.752068	30.166551
754	31.067344	30.166551
755	38.382619	30.166551
756	45.697894	30.166551
757	53.013170	30.166551
758	60.328445	30.166551
759	67.643721	30.166551
760	74.958996	30.166551
761	82.274271	30.166551
762	89.589547	30.166551
763	96.904822	30.166551
764	104.220098	30.166551
765	111.535373	30.166551
766	118.850648	30.166551
767	126.165924	30.166551
768	133.481199	30.166551
769	140.796475	30.166551
770	148.111750	30.166551
771	155.427025	30.166551
772	162.742301	30.166551
773	170.057576	30.166551
774	177.372852	30.166551
775	184.688127	30.166551
776	192.003402	30.166551
777	199.318678	30.166551
778	206.633953	30.166551
779	213.949229	30.166551
780	221.264504	30.166551
781	228.579779	30.166551
782	235.895055	30.166551
783	243.210330	30.166551
784	250.525606	30.166551
785	257.840881	30.166551
786	265.156156	30.166551
787	272.471432	30.166551
788	279.786707	30.166551
789	287.101983	30.166551
790	294.417258	30.166551
791	301.732533	30.166551
792	309.047809	30.166551
793	316.363084	30.166551
794	323.678360	30.166551
795	330.993635	30.166551
796	338.308910	30.166551
797	345.624186	30.166551
798	352.939461	30.166551
799	4.478205	36.491106
800	12.345065	36.491106
801	20.211924	36.491106
802	28.078784	36.491106
803	35.945643	36.491106
804	43.812503	36.491106
805	51.679363	36.491106
806	59.546222	36.491106
807	67.413082	36.491106
808	75.279941	36.491106
809	83.146801	36.491106
810	91.013660	36.491106
811	98.880520	36.491106
812	106.747380	36.491106
813	114.614239	36.491106
814	122.481099	36.491106
815	130.347958	36.491106
816	138.214818	36.491106
817	146.081678	36.491106
818	153.948537	36.491106
819	161.815397	36.491106
820	169.682256	36.491106
821	177.549116	36.491106
822	185.415976	36.491106
823	193.282835	36.491106
824	201.149695	36.491106
825	209.016554	36.491106
826	216.883414	36.491106
827	224.750273	36.491106
828	232.617133	36.491106
829	240.483993	36.491106
830	248.350852	36.491106
831	256.217712	36.491106
832	264.084571	36.491106
833	271.951431	36.491106
834	279.818291	36.491106
835	287.685150	36.491106
836	295.552010	36.491106
837	303.418869	36.491106
838	311.285729	36.491106
839	319.152589	36.491106
840	327.019448	36.491106
841	334.886308	36.491106
842	342.753167	36.491106
843	350.620027	36.491106
844	358.486886	36.491106
845	0.834125	42.815662
846	9.456040	42.815662
847	18.077956	42.815662
848	26.699871	42.815662
849	35.321787	42.815662
850	43.943702	42.815662
851	52.565618	42.815662
852	61.187533	42.815662
853	69.809448	42.815662
854	78.431364	42.815662
855	87.053279	42.815662
856	95.675195	42.815662
857	104.297110	42.815662
858	112.919026	42.815662
859	121.540941	42.815662
860	130.162857	42.815662
861	138.784772	42.815662
862	147.406688	42.815662
863	156.028603	42.815662
864	164.650518	42.815662
865	173.272434	42.815662
866	181.894349	42.815662
867	190.516265	42.815662
868	199.138180	42.815662
869	207.760096	42.815662
870	216.382011	42.815662
871	225.003927	42.815662
872	233.625842	42.815662
873	242.247758	42.815662
874	250.869673	42.815662
875	259.491588	42.815662
876	268.113504	42.815662
877	276.735419	42.815662
878	285.357335	42.815662
879	293.979250	42.815662
880	302.601166	42.815662
881	311.223081	42.815662
882	319.844997	42.815662
883	328.466912	42.815662
884	337.088828	42.815662
885	345.710743	42.815662
886	354.332658	42.815662
887	7.197969	49.140217
888	16.865437	49.140217
889	26.532905	49.140217
890	36.200373	49.140217
891	45.867842	49.140217
892	55.535310	49.140217
893	65.202778	49.140217
894	74.870246	49.140217
895	84.537714	49.140217
896	94.205182	49.140217
897	103.872650	49.140217
898	113.540118	49.140217
899	123.207587	49.140217
900	132.875055	49.140217
901	142.542523	49.140217
902	152.209991	49.140217
903	161.877459	49.140217
904	171.544927	49.140217
905	181.212395	49.140217
906	190.879863	49.140217
907	200.547331	49.140217
908	210.214800	49.140217
909	219.882268	49.140217
910	229.549736	49.140217
911	239.217204	49.140217
912	248.884672	49.140217
913	258.552140	49.140217
914	268.219608	49.140217
915	277.887076	49.140217
916	287.554544	49.140217
917	297.222013	49.140217
918	306.889481	49.140217
919	316.556949	49.140217
920	326.224417	49.140217
921	335.891885	49.140217
922	345.559353	49.140217
923	355.226821	49.140217
924	8.420061	55.464772
925	19.576195	55.464772
926	30.732328	55.464772
927	41.888462	55.464772
928	53.044595	55.464772
929	64.200729	55.464772
930	75.356863	55.464772
931	86.512996	55.464772
932	97.669130	55.464772
933	108.825263	55.464772
934	119.981397	55.464772
935	131.137531	55.464772
936	142.293664	55.464772
937	153.449798	55.464772
938	164.605931	55.464772
939	175.762065	55.464772
940	186.918199	55.464772
941	198.074332	55.464772
942	209.230466	55.464772
943	220.386600	55.464772
944	231.542733	55.464772
945	242.698867	55.464772
946	253.855000	55.464772
947	265.011134	55.464772
948	276.167268	55.464772
949	287.323401	55.464772
950	298.479535	55.464772
951	309.635668	55.464772
952	320.791802	55.464772
953	331.947936	55.464772
954	343.104069	55.464772
955	354.260203	55.464772
956	3.186372	61.789328
957	16.565589	61.789328
958	29.944806	61.789328
959	43.324023	61.789328
960	56.703239	61.789328
961	70.082456	61.789328
962	83.461673	61.789328
963	96.840890	61.789328
964	110.220107	61.789328
965	123.599323	61.789328
966	136.978540	61.789328
967	150.357757	61.789328
968	163.736974	61.789328
969	177.116191	61.789328
970	190.495407	61.789328
971	203.874624	61.789328
972	217.253841	61.789328
973	230.633058	61.789328
974	244.012275	61.789328
975	257.391491	61.789328
976	270.770708	61.789328
977	284.149925	61.789328
978	297.529142	61.789328
979	310.908359	61.789328
980	324.287575	61.789328
981	337.666792	61.789328
982	351.046009	61.789328
983	13.894830	68.113883
984	30.861525	68.113883
985	47.828220	68.113883
986	64.794915	68.113883
987	81.761610	68.113883
988	98.728305	68.113883
989	115.695000	68.113883
990	132.661695	68.113883
991	149.628390	68.113883
992	166.595085	68.113883
993	183.561780	68.113883
994	200.528475	68.113883
995	217.495170	68.113883
996	234.461865	68.113883
997	251.428560	68.113883
998	268.395254	68.113883
999	285.361949	68.113883
1000	302.328644	68.113883
1001	319.295339	68.113883
1002	336.262034	68.113883
1003	353.228729	68.113883
1004	13.456711	74.438438
1005	37.031730	74.438438
1006	60.606750	74.438438
1007	84.181769	74.438438
1008	107.756789	74.438438
1009	131.331808	74.438438
1010	154.906828	74.438438
1011	178.481847	74.438438
1012	202.056867	74.438438
1013	225.631887	74.438438
1014	249.206906	74.438438
1015	272.781926	74.438438
1016	296.356945	74.438438
1017	319.931965	74.438438
1018	343.506984	74.438438
1019	38.197378	80.762994
1020	77.598109	80.762994
1021	116.998841	80.762994
1022	156.399572	80.762994
1023	195.800304	80.762994
1024	235.201035	80.762994
1025	274.601767	80.762994
1026	314.002498	80.762994
1027	353.403230	80.762994
1028	22.784205	87.087549
1029	147.258891	87.087549
1030	271.733577	87.087549
